slice,ticker,date,time,model,status,status_detail,slice_index,expiry_date,tenor_years,forward,n_quotes_raw,n_quotes_used,fit_rmse_vol_bp,fit_max_err_bp,lib_rmse_vol_bp,fit_vol_min,fit_vol_max,pillar_vol_min,pillar_vol_max,converged,min_butterfly_g,k_lo,k_hi,n_slices_fitted,n_slices_skipped,self_validates,svi_a,svi_b,svi_rho,svi_m,svi_sigma,ssvi_rho,ssvi_eta,ssvi_gamma,ssvi_theta,ssvi_phi,essvi_theta,essvi_psi,essvi_rho,essvi_eta,essvi_gamma,essvi_tube_clamped
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,2,2026-08-24,0.0191780822,340.8186760730,232,57,280.7884776091,903.1912436824,280.7884776091,0.3145569892,0.6602375579,0.3549571703,0.7505566823,true,0.2943698104,-0.2704037120,0.2439954370,21,0,true,,,,,,,,,,,0.0019001550,0.0567105861,0.0367036404,0.5724934648,0.6311192757,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,3,2026-08-26,0.0246575342,340.9451946408,210,51,240.9325172143,477.3428845770,240.9325172143,0.3368960283,0.6788865277,0.3729335210,0.7266208162,true,0.3059032063,-0.2704037120,0.2775258379,21,0,true,,,,,,,,,,,0.0028089561,0.0654845092,0.0730981677,0.5724934648,0.6311192757,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,4,2026-08-28,0.0301369863,341.0293253638,246,61,305.9798861844,934.0820899316,305.9798861844,0.3628697705,0.8368771316,0.3869546151,0.9302853406,true,0.2915091614,-0.2712868407,0.4596006678,21,0,true,,,,,,,,,,,0.0040054424,0.0746094964,0.0963345734,0.5724934648,0.6311192757,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,5,2026-08-31,0.0383561644,341.1635998012,60,49,242.9915325190,752.1451385633,242.9915325190,0.3368013662,0.7493953057,0.3661497928,0.8246098196,true,0.2951540790,-0.2712868407,0.4596006678,21,0,true,,,,,,,,,,,0.0043671815,0.0770172744,0.0767630251,0.5724934648,0.6311192757,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,6,2026-09-04,0.0493150685,341.4282406824,228,70,281.0053858456,612.3437122504,281.0053858456,0.3683109543,0.7463828163,0.3858821827,0.8076171875,true,0.3122889123,-0.3116766093,0.4676482675,21,0,true,,,,,,,,,,,0.0067683024,0.0904473162,0.1091810954,0.5724934648,0.6311192757,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,7,2026-09-11,0.0684931507,341.7229860790,192,62,235.1816485467,501.9977108751,235.1816485467,0.3591398566,0.6679738016,0.3771537668,0.7181735727,true,0.3289199215,-0.3533615033,0.4667853680,21,0,true,,,,,,,,,,,0.0088933733,0.0999544792,0.0855134701,0.5724934648,0.6311192757,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,8,2026-09-18,0.0876712329,341.8926523775,314,65,203.1225221488,537.9458682813,203.1225221488,0.3679566167,0.6265100937,0.3832636708,0.6674001119,true,0.3512149831,-0.4183964036,0.4662889888,21,0,true,,,,,,,,,,,0.0118984612,0.1111632585,0.0590896420,0.5724934648,0.6311192757,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,9,2026-09-25,0.1068493151,342.1967407915,192,65,154.1937605777,430.7770992672,154.1937605777,0.3717143692,0.5965931064,0.3887516063,0.6258128767,true,0.3712883450,-0.4417582908,0.4653999575,21,0,true,,,,,,,,,,,0.0147903643,0.1203258414,0.0477105806,0.5724934648,0.6311192757,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,10,2026-10-02,0.1260273973,342.7590093391,192,65,119.0427750095,206.4898137057,119.0427750095,0.3771341575,0.5704845227,0.3954311376,0.5888416918,true,0.3938492721,-0.4417582908,0.4637581911,21,0,true,,,,,,,,,,,0.0179318027,0.1290383491,0.0211589563,0.5724934648,0.6311192757,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,11,2026-10-16,0.1643835616,343.1493525529,274,68,102.8470615729,272.6330758306,102.8470615729,0.3886455728,0.5481401800,0.4033920535,0.5754034876,true,0.4271198657,-0.4910582519,0.4626200121,21,0,true,,,,,,,,,,,0.0248329306,0.1451434952,0.0161257543,0.5724934648,0.6311192757,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,12,2026-11-20,0.2602739726,344.7951942919,308,68,67.7768031970,119.8035011874,67.7768031970,0.4283106523,0.5350636377,0.4389380378,0.5390023584,true,0.5341509473,-0.4958430703,0.4669676772,21,0,true,,,,,,,,,,,0.0477460996,0.1832247431,0.0101338306,0.5724934648,0.6311192757,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,13,2026-12-18,0.3369863014,345.9895856707,282,60,55.7101533624,91.0829730877,55.7101533624,0.4308647044,0.5154417398,0.4386431316,0.5182160395,true,0.5903532981,-0.4993011447,0.4635096028,21,0,true,,,,,,,,,,,0.0625655421,0.2013908220,0.0125756074,0.5724934648,0.6311192757,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,14,2027-01-15,0.4136986301,347.3646078826,248,39,39.2826346058,72.2653098904,39.2826346058,0.4323224255,0.5031601555,0.4387125043,0.5058999740,true,0.6357586450,-0.5032674408,0.4595433067,21,0,true,,,,,,,,,,,0.0772987378,0.2166260003,0.0085370943,0.5724934648,0.6311192757,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,15,2027-02-19,0.5095890411,349.0293076154,216,55,28.6265609595,65.6275439310,28.6265609595,0.4487884595,0.5062167841,0.4509906834,0.5065695807,true,0.6991660587,-0.5080483639,0.4547623836,21,0,true,,,,,,,,,,,0.1026350060,0.2384537966,0.0012163811,0.5724934648,0.6311192757,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,16,2027-03-19,0.5863013699,350.1633972952,244,56,24.1978843011,44.2263416033,24.1978843011,0.4529379577,0.4968291091,0.4537746644,0.4933599396,true,0.7667704004,-0.4647723486,0.4695368888,21,0,true,,,,,,,,,,,0.1202817134,0.2513495009,0.0032232823,0.5724934648,0.6311192757,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,17,2027-06-17,0.8328767123,354.4444496148,250,40,12.2803807461,23.0501726174,12.2803807461,0.4660899758,0.4973433196,0.4669776774,0.4988853342,true,0.8395839936,-0.4999136049,0.4573851507,21,0,true,,,,,,,,,,,0.1809126379,0.2865664755,-0.0013592844,0.5724934648,0.6311192757,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,18,2027-09-17,1.0849315068,358.4933056452,178,36,8.1305249671,15.1454875149,8.1305249671,0.4745464905,0.4949322467,0.4733477569,0.4964088737,true,0.9092617571,-0.4882824403,0.4637263742,21,0,true,,,,,,,,,,,0.2443129572,0.3140350238,0.0043557264,0.5724934648,0.6311192757,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,19,2027-12-17,1.3342465753,362.8730400723,238,37,8.2202376124,24.6753623003,8.2202376124,0.4808548428,0.4970093562,0.4791481182,0.4994768924,true,0.9394112266,-0.5004254749,0.4689750823,21,0,true,,,,,,,,,,,0.3085063319,0.3359646208,0.0021632455,0.5724934648,0.6311192757,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,20,2028-01-21,1.4301369863,364.3869555579,218,37,8.5862173931,23.2655283889,8.5862173931,0.4812334220,0.4964401076,0.4796108741,0.4987666605,true,0.9463859559,-0.5045888214,0.4648117358,21,0,true,,,,,,,,,,,0.3311845016,0.3426924312,-0.0003937884,0.5724934648,0.6311192757,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,0,2026-08-19,0.0054794521,340.5823998110,230,41,811.3501402257,1981.3159192289,811.3501402257,0.4068637257,0.6653883545,0.4063006073,0.8635199464,true,0.3746208155,-0.1436817365,0.1608074543,21,0,true,,,,,,,,,,,0.0009087881,0.0222670838,0.0558681363,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,1,2026-08-21,0.0109589041,340.7282855192,378,58,906.6310708366,3227.7874214044,906.6310708366,0.4072474603,0.7009576025,0.4075089899,0.9928931631,true,0.3582531916,-0.2704037120,0.2556893839,21,0,true,,,,,,,,,,,0.0018257503,0.0315466957,0.0684547328,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,2,2026-08-24,0.0191780822,340.8186760730,232,57,534.3369448637,2019.0744450990,534.3369448637,0.3554622590,0.5738570097,0.3549571703,0.7505566823,true,0.3784015484,-0.2704037120,0.2439954370,21,0,true,,,,,,,,,,,0.0024408327,0.0364643863,0.0859121452,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,3,2026-08-26,0.0246575342,340.9451946408,210,51,421.8900356056,1380.6250705239,421.8900356056,0.3703309633,0.6060557091,0.3729335210,0.7266208162,true,0.3873130866,-0.2704037120,0.2775258379,21,0,true,,,,,,,,,,,0.0034493611,0.0433262277,0.1410412081,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,4,2026-08-28,0.0301369863,341.0293253638,246,61,628.3131795379,1764.6570286835,628.3131795379,0.3775875110,0.7538196377,0.3869546151,0.9302853406,true,0.3395897935,-0.2712868407,0.4596006678,21,0,true,,,,,,,,,,,0.0045475835,0.0497203711,0.2352749668,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,5,2026-08-31,0.0383561644,341.1635998012,60,49,479.6446248219,1554.9312321295,479.6446248219,0.3666747358,0.6691166964,0.3661497928,0.8246098196,true,0.3430941121,-0.2712868407,0.4596006678,21,0,true,,,,,,,,,,,0.0051905619,0.0567502856,0.0822558705,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,6,2026-09-04,0.0493150685,341.4282406824,228,70,443.4967090638,1295.2690589649,443.4967090638,0.3728088490,0.7331986267,0.3858821827,0.8076171875,true,0.3444355639,-0.3116766093,0.4676482675,21,0,true,,,,,,,,,,,0.0074160543,0.0718642378,0.2752688997,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,7,2026-09-11,0.0684931507,341.7229860790,192,62,342.2564700516,879.7306759847,342.2564700516,0.3782566048,0.6302005051,0.3771537668,0.7181735727,true,0.3647596322,-0.3533615033,0.4667853680,21,0,true,,,,,,,,,,,0.0098347062,0.0861464549,0.0638422361,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,8,2026-09-18,0.0876712329,341.8926523775,314,65,369.9293804647,930.1477727527,369.9293804647,0.3839350746,0.5743853346,0.3832636708,0.6674001119,true,0.4052220001,-0.4183964036,0.4662889888,21,0,true,,,,,,,,,,,0.0129281332,0.0899040075,0.0193790414,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,9,2026-09-25,0.1068493151,342.1967407915,192,65,238.2572809828,892.7635312481,238.2572809828,0.3866898163,0.5844116616,0.3887516063,0.6258128767,true,0.4184690407,-0.4417582908,0.4653999575,21,0,true,,,,,,,,,,,0.0162099352,0.1001970003,0.1201157243,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,10,2026-10-02,0.1260273973,342.7590093391,192,65,142.3572846486,390.1132612660,142.3572846486,0.3973515530,0.5498303657,0.3954311376,0.5888416918,true,0.4527755628,-0.4417582908,0.4637581911,21,0,true,,,,,,,,,,,0.0199111117,0.1094253095,0.0256516525,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,11,2026-10-16,0.1643835616,343.1493525529,274,68,150.3083668688,566.6581603923,150.3083668688,0.4034534966,0.5254419525,0.4033920535,0.5754034876,true,0.4991297828,-0.4910582519,0.4626200121,21,0,true,,,,,,,,,,,0.0267826176,0.1193483814,0.0331058498,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,12,2026-11-20,0.2602739726,344.7951942919,308,68,53.4736946146,138.6121743828,53.4736946146,0.4402210884,0.5251411409,0.4389380378,0.5390023584,true,0.5932230521,-0.4958430703,0.4669676772,21,0,true,,,,,,,,,,,0.0504458980,0.1619404572,0.0139751340,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,13,2026-12-18,0.3369863014,345.9895856707,282,60,42.7256010029,86.9994358113,42.7256010029,0.4386807356,0.5098958638,0.4386431316,0.5182160395,true,0.6361097999,-0.4993011447,0.4635096028,21,0,true,,,,,,,,,,,0.0648539992,0.1823696753,0.0098431740,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,14,2027-01-15,0.4136986301,347.3646078826,248,39,32.0772581652,60.4981068327,32.0772581652,0.4387870455,0.5005363709,0.4387125043,0.5058999740,true,0.6720321031,-0.5032674408,0.4595433067,21,0,true,,,,,,,,,,,0.0796349253,0.2006977958,0.0058898328,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,15,2027-02-19,0.5095890411,349.0293076154,216,55,23.2893060042,65.8858417736,23.2893060042,0.4517874068,0.5046140872,0.4509906834,0.5065695807,true,0.7198135813,-0.5080483639,0.4547623836,21,0,true,,,,,,,,,,,0.1040130963,0.2268225230,-0.0014010759,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,16,2027-03-19,0.5863013699,350.1633972952,244,56,26.7563141758,63.0689874493,26.7563141758,0.4558862873,0.4961361461,0.4537746644,0.4933599396,true,0.7829517544,-0.4647723486,0.4695368888,21,0,true,,,,,,,,,,,0.1218521552,0.2435443569,-0.0016240563,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,17,2027-06-17,0.8328767123,354.4444496148,250,40,17.7099003090,35.6373501039,17.7099003090,0.4670901510,0.4987688556,0.4669776774,0.4988853342,true,0.8380669948,-0.4999136049,0.4573851507,21,0,true,,,,,,,,,,,0.1816892771,0.2897625655,-0.0012942593,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,18,2027-09-17,1.0849315068,358.4933056452,178,36,9.8142691669,20.8200073649,9.8142691669,0.4744237691,0.4967167753,0.4733477569,0.4964088737,true,0.9007273862,-0.4882824403,0.4637263742,21,0,true,,,,,,,,,,,0.2441889995,0.3273777399,0.0023229081,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,19,2027-12-17,1.3342465753,362.8730400723,238,37,9.1672346083,18.5781190934,9.1672346083,0.4794159854,0.4976190805,0.4791481182,0.4994768924,true,0.9302018094,-0.5004254749,0.4689750823,21,0,true,,,,,,,,,,,0.3066650753,0.3579969238,0.0031140169,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,20,2028-01-21,1.4301369863,364.3869555579,218,37,7.5521232042,16.6599433199,7.5521232042,0.4801382657,0.4975424037,0.4796108741,0.4987666605,true,0.9370972398,-0.5045888214,0.4648117358,21,0,true,,,,,,,,,,,0.3296781959,0.3679604285,-0.0000359659,0.7389742018,0.5000000000,6.0000000000
daily,TSLA,2026-08-18,1530,svi,ok,,0,2026-08-19,0.0027397260,336.1744408176,230,21,74.7459693656,142.4960030657,74.7459693656,0.4591717223,0.6693472862,0.4620285706,0.6816734570,true,0.3641500109,-0.0650575555,0.0822671592,22,0,true,0.0000000000,0.0116592766,0.1514032361,0.0035067182,0.0501168080,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,1,2026-08-21,0.0082191781,336.3328137180,378,51,356.8171067582,693.0350228642,356.8171067582,0.3935269365,0.9083077920,0.4498779933,0.9733536979,true,0.1947338626,-0.2196792277,0.2221535245,22,0,true,0.0000000000,0.0297257515,-0.0962331935,-0.0156783901,0.0430194071,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,2,2026-08-24,0.0164383562,336.3910011045,232,61,244.5022265549,467.5949894243,248.4190816638,0.3530815860,0.9196689223,0.3774031396,0.9520279972,true,0.1224129497,-0.2196792277,0.3344585175,22,0,true,0.0000000000,0.0356092637,0.3318830998,0.0460989303,0.0610049797,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,3,2026-08-26,0.0219178082,336.4356045391,210,58,240.3492056871,593.0478819371,240.3492056871,0.3791087541,0.8692931242,0.3987194994,0.8992252485,true,0.1578450004,-0.2386769364,0.3449080416,22,0,true,0.0000000000,0.0415160579,0.3020140537,0.0465010369,0.0795266608,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,4,2026-08-28,0.0273972603,336.6009413603,246,60,193.5162388707,555.3510758097,193.5162388707,0.4008562342,0.9124078388,0.4183787077,0.9298933343,true,0.1641063829,-0.2582164474,0.4252688222,22,0,true,0.0000000000,0.0461939124,0.3062044628,0.0575160337,0.1001081784,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,5,2026-08-31,0.0356164384,336.6818043031,214,63,151.0380140097,486.4440000715,151.0380140097,0.3785148884,0.8145493238,0.3908196425,0.8155704059,true,0.1787933215,-0.2584566524,0.4252688222,22,0,true,0.0000000000,0.0478045807,0.2942624518,0.0560918342,0.1116600759,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,6,2026-09-02,0.0410958904,336.5478556705,60,44,122.5652207837,337.9010612906,122.6952849422,0.3937322642,0.7583041523,0.4003315656,0.7592547281,true,0.1935524570,-0.2584566524,0.4252688222,22,0,true,0.0000000000,0.0473852556,0.3051038128,0.0647219259,0.1410897774,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,7,2026-09-04,0.0465753425,336.9543346114,228,69,157.3075547184,492.1904676933,157.3075547184,0.3982548606,0.8168564461,0.4116066239,0.8279380469,true,0.1611897829,-0.3186892050,0.4623193313,22,0,true,0.0000000000,0.0583669302,0.3315333828,0.0795834923,0.1341427309,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,8,2026-09-11,0.0657534247,337.1675689187,192,61,132.2364440243,362.2756917355,132.2364440243,0.3839985738,0.7195214802,0.3995924457,0.7296855146,true,0.1929744828,-0.3609945298,0.4616867030,22,0,true,0.0000000000,0.0643616352,0.2714148836,0.0693328911,0.1565041641,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,9,2026-09-18,0.0849315068,337.4980110807,314,66,183.6412076480,378.4090586813,183.6412076480,0.3749781114,0.6820821615,0.4033960631,0.7199230673,true,0.2488898782,-0.4985496381,0.4607071297,22,0,true,0.0000000000,0.0753530421,-0.0468307263,-0.0221568859,0.1584888585,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,10,2026-09-25,0.1041095890,337.7387191541,192,66,127.2735483983,255.8300906895,127.2735483983,0.3875411357,0.6256024227,0.4062819605,0.6502421798,true,0.3008998142,-0.4985496381,0.4692965633,22,0,true,0.0000000000,0.0777883371,0.0467258117,0.0090088613,0.2011028921,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,11,2026-10-02,0.1232876712,338.0834602844,192,65,98.3873128001,315.7597082702,98.3873128001,0.3994723520,0.5904723085,0.4121789583,0.6181933919,true,0.3524345525,-0.4761852582,0.4682763506,22,0,true,0.0000000000,0.0802816134,0.0158997657,0.0005792609,0.2450239009,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,12,2026-10-16,0.1616438356,338.6200953370,274,68,75.4042813659,173.3839309578,75.4042813659,0.4050096675,0.5765364185,0.4146158580,0.5938748116,true,0.3434507593,-0.5018688371,0.4666903233,22,0,true,0.0000000000,0.0923367407,-0.0933223704,-0.0460610129,0.2883344827,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,13,2026-11-20,0.2575342466,340.2035768467,308,66,26.9093932259,77.4751231245,26.9093932259,0.4443559183,0.5293467556,0.4470039324,0.5366622950,true,0.5791969836,-0.4824366631,0.4620249457,22,0,true,0.0000000000,0.1083716854,0.0333621494,0.0112491579,0.4694707456,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,14,2026-12-18,0.3342465753,341.2965557701,282,60,19.6714552136,53.3730237925,19.6714552136,0.4423553833,0.5215350331,0.4439806539,0.5259857285,true,0.5735636056,-0.5097417852,0.4588173752,22,0,true,0.0000000000,0.1238738672,-0.1763469369,-0.1171765140,0.5363961098,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,15,2027-01-15,0.4109589041,342.6899185442,248,38,12.1430254218,26.3486140384,12.1430254218,0.4421195791,0.5028654693,0.4427994021,0.5055003307,true,0.6557539666,-0.4897184800,0.4547431288,22,0,true,0.0000000000,0.1353547872,-0.1856801930,-0.1327792146,0.6038879328,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,16,2027-02-19,0.5068493151,344.1179633383,216,55,5.7077485693,15.2695995755,5.7077485693,0.4532296685,0.5012641507,0.4532232308,0.5026935398,true,0.7343341811,-0.4938769846,0.4689337630,22,0,true,0.0000000000,0.1483262359,-0.0802619352,-0.0655608592,0.7042008226,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,17,2027-03-19,0.5835616438,345.3867956804,244,56,6.0914733863,23.7372853514,6.0914733863,0.4557902886,0.4988204484,0.4552533946,0.5011941769,true,0.7617601841,-0.4975574052,0.4652533423,22,0,true,0.0000000000,0.1637777334,-0.1953421093,-0.1702801205,0.7547510356,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,18,2027-06-17,0.8301369863,349.5668254945,250,40,4.7007888467,13.1510801164,4.7007888467,0.4677365277,0.4988802550,0.4666912483,0.4990507337,true,0.8487729575,-0.5095872158,0.4532235317,22,0,true,0.0000000000,0.2010405673,-0.2620041952,-0.2725555556,0.9360331104,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,19,2027-09-17,1.0821917808,353.8041624369,178,35,4.6520489402,11.0407817287,4.6520489402,0.4739125957,0.4945680072,0.4734176089,0.4949085205,true,0.9300896142,-0.4751160002,0.4591932371,22,0,true,0.0000000000,0.2324012372,-0.2826873554,-0.3347369726,1.0903012442,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,20,2027-12-17,1.3315068493,358.0623725563,238,36,4.0977710331,11.8341880323,4.0977710331,0.4793427676,0.4971838319,0.4789945960,0.4973790598,true,0.9244311823,-0.4870796499,0.4649291646,22,0,true,0.2410599671,0.1207632553,-0.1202570045,-0.0754120662,0.5410223206,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,svi,ok,,21,2028-01-21,1.4273972603,359.5907359121,218,36,6.7924703745,14.8637079862,6.7924703745,0.4796054021,0.4954417516,0.4787449737,0.4954442410,true,0.9360124532,-0.4913389937,0.4606698208,22,0,true,0.2663650709,0.1171165949,-0.1563796680,-0.1098568446,0.5356901932,,,,,,,,,,,
daily,TSLA,2026-08-18,1530,ssvi,ok,,0,2026-08-19,0.0027397260,336.1744408176,230,21,1035.6360334894,1598.7768151423,294.5334989385,0.4695771997,0.8092728357,0.4620285706,0.6816734570,true,0.3226397220,-0.0650575555,0.0822671592,22,0,true,,,,,,0.0052733183,0.5207293903,0.6376902888,0.0005984248,59.1272463431,,,,,,
daily,TSLA,2026-08-18,1530,ssvi,ok,,1,2026-08-21,0.0082191781,336.3328137180,378,51,543.3715862263,950.1848161622,294.5334989385,0.4528405766,0.8992932435,0.4498779933,0.9733536979,true,0.3045880178,-0.2196792277,0.2221535245,22,0,true,,,,,,0.0052733183,0.5207293903,0.6376902888,0.0016803573,30.5972461522,,,,,,
daily,TSLA,2026-08-18,1530,ssvi,ok,,2,2026-08-24,0.0164383562,336.3910011045,232,61,429.5454414429,1335.3538029024,294.5334989385,0.3785976868,0.8184926169,0.3774031396,0.9520279972,true,0.2951951644,-0.2196792277,0.3344585175,22,0,true,,,,,,0.0052733183,0.5207293903,0.6376902888,0.0023513402,24.6904576411,,,,,,
daily,TSLA,2026-08-18,1530,ssvi,ok,,3,2026-08-26,0.0219178082,336.4356045391,210,58,419.1849944980,1129.6290522900,294.5334989385,0.4011101506,0.7862623433,0.3987194994,0.8992252485,true,0.3111658237,-0.2386769364,0.3449080416,22,0,true,,,,,,0.0052733183,0.5207293903,0.6376902888,0.0035220306,19.0741447781,,,,,,
daily,TSLA,2026-08-18,1530,ssvi,ok,,4,2026-08-28,0.0273972603,336.6009413603,246,60,376.9198575272,1044.5317326112,294.5334989385,0.4191552881,0.8254401610,0.4183787077,0.9298933343,true,0.3120371849,-0.2582164474,0.4252688222,22,0,true,,,,,,0.0052733183,0.5207293903,0.6376902888,0.0048103104,15.6283350032,,,,,,
