slice,ticker,date,time,model,status,status_detail,horizon,t,t_beyond_last_pillar,t_below_first_pillar,target_forward,simulated_mean,relative_error,standard_error,z_score,paths,seed,steps_per_year,z_threshold,within_threshold,max_abs_z_all_horizons,mc_mean_spot,mc_relative_error,mc_standard_error,mc_paths,mc_seed,mc_steps,carry_rate,zero_dividend_forward_error,drift_source
daily,AMD,2026-08-20,1530,essvi_gfree,ok,,3M,0.2500000000,false,false,469.5981486475,469.8783081609,0.0005965942,0.0005459598,1.0927436578,32768,20260824,104,3.0000000000,true,1.0927436578,469.5919047349,-0.0000132963,0.0005179883,40000,20260824,192,0.0415968667,-0.0007972960,parity_forward
daily,AMD,2026-08-20,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,474.8603145237,474.5049261507,-0.0007484061,0.0011525146,-0.6493680091,32768,20260824,104,3.0000000000,true,1.0927436578,474.4935381825,-0.0007723879,0.0010370592,40000,20260824,192,0.0430851533,-0.0020342863,parity_forward
daily,AMD,2026-08-20,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,466.4030420131,466.3894758344,-0.0000290868,0.0001087833,-0.2673831269,32768,20260824,104,3.0000000000,true,0.9825275768,466.4204000400,0.0000372168,0.0001087176,40000,20260824,192,0.0428645750,-0.0004353054,parity_forward
daily,AMD,2026-08-20,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,469.5981486475,469.8342782371,0.0005028333,0.0005117753,0.9825275768,32768,20260824,104,3.0000000000,true,0.9825275768,469.6196437868,0.0000457735,0.0004688129,40000,20260824,192,0.0415968667,-0.0007972960,parity_forward
daily,AMD,2026-08-20,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,474.8603145237,474.4518374691,-0.0008602047,0.0010638516,-0.8085758039,32768,20260824,104,3.0000000000,true,0.9825275768,474.5691952851,-0.0006130629,0.0009525107,40000,20260824,192,0.0430851533,-0.0020342863,parity_forward
daily,AMD,2026-08-21,1530,svi,ok,,1M,0.0833333333,false,false,473.9354037125,473.9813749162,0.0000969989,0.0001626373,0.5964122493,32768,20260824,104,3.0000000000,true,1.4856607358,473.9153102058,-0.0000423971,0.0001307176,40000,20260824,192,0.0427503233,-0.0004008790,parity_forward
daily,AMD,2026-08-21,1530,svi,ok,,3M,0.2500000000,false,false,477.3953075815,477.7627948421,0.0007697756,0.0005181369,1.4856607358,32768,20260824,104,3.0000000000,true,1.4856607358,477.3921041653,-0.0000067102,0.0004556444,40000,20260824,192,0.0433455134,-0.0012104877,parity_forward
daily,AMD,2026-08-21,1530,svi,ok,,6M,0.5000000000,false,false,483.5929648898,483.2803013687,-0.0006465427,0.0011236311,-0.5754047897,32768,20260824,104,3.0000000000,true,1.4856607358,483.3358519292,-0.0005316723,0.0009798953,40000,20260824,192,0.0474701298,-0.0042199175,parity_forward
daily,AMD,2026-08-21,1530,ssvi,ok,,1M,0.0833333333,false,false,473.9354037125,473.9678579226,0.0000684781,0.0001847775,0.3705976961,32768,20260824,104,3.0000000000,true,1.2194002504,473.9396775857,0.0000090178,0.0001521559,40000,20260824,192,0.0427503233,-0.0004008790,parity_forward
daily,AMD,2026-08-21,1530,ssvi,ok,,3M,0.2500000000,false,false,477.3953075815,477.7520442566,0.0007472564,0.0006128065,1.2194002504,32768,20260824,104,3.0000000000,true,1.2194002504,477.4332169598,0.0000794088,0.0005412210,40000,20260824,192,0.0433455134,-0.0012104877,parity_forward
daily,AMD,2026-08-21,1530,ssvi,ok,,6M,0.5000000000,false,false,483.5929648898,483.2900662425,-0.0006263504,0.0011394538,-0.5496935242,32768,20260824,104,3.0000000000,true,1.2194002504,483.3402777031,-0.0005225204,0.0009976255,40000,20260824,192,0.0474701298,-0.0042199175,parity_forward
daily,AMD,2026-08-21,1530,essvi,ok,,1M,0.0833333333,false,false,473.9354037125,473.9025563758,-0.0000693076,0.0001354012,-0.5118687308,32768,20260824,104,3.0000000000,true,1.1343862889,473.9244659211,-0.0000230787,0.0001145009,40000,20260824,192,0.0427503233,-0.0004008790,parity_forward
daily,AMD,2026-08-21,1530,essvi,ok,,3M,0.2500000000,false,false,477.3953075815,477.7034223877,0.0006454081,0.0005689492,1.1343862889,32768,20260824,104,3.0000000000,true,1.1343862889,477.4268456680,0.0000660628,0.0005033456,40000,20260824,192,0.0433455134,-0.0012104877,parity_forward
daily,AMD,2026-08-21,1530,essvi,ok,,6M,0.5000000000,false,false,483.5929648898,483.2493212882,-0.0007106050,0.0011365080,-0.6252529946,32768,20260824,104,3.0000000000,true,1.1343862889,483.2783130267,-0.0006506543,0.0009824707,40000,20260824,192,0.0474701298,-0.0042199175,parity_forward
daily,AMD,2026-08-21,1530,essvi_g05,ok,,1M,0.0833333333,false,false,473.9354037125,473.9024831979,-0.0000694620,0.0001362549,-0.5097945733,32768,20260824,104,3.0000000000,true,1.0491482211,473.9229839693,-0.0000262056,0.0001159829,40000,20260824,192,0.0427503233,-0.0004008790,parity_forward
daily,AMD,2026-08-21,1530,essvi_g05,ok,,3M,0.2500000000,false,false,477.3953075815,477.6941896796,0.0006260684,0.0005967397,1.0491482211,32768,20260824,104,3.0000000000,true,1.0491482211,477.4395353096,0.0000926438,0.0005323900,40000,20260824,192,0.0433455134,-0.0012104877,parity_forward
daily,AMD,2026-08-21,1530,essvi_g05,ok,,6M,0.5000000000,false,false,483.5929648898,483.2629837297,-0.0006823531,0.0012109092,-0.5635047422,32768,20260824,104,3.0000000000,true,1.0491482211,483.2982219980,-0.0006094855,0.0010379170,40000,20260824,192,0.0474701298,-0.0042199175,parity_forward
daily,AMD,2026-08-21,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,473.9354037125,473.9035540670,-0.0000672025,0.0001362517,-0.4932231792,32768,20260824,104,3.0000000000,true,1.0620721711,473.9222207061,-0.0000278160,0.0001161564,40000,20260824,192,0.0427503233,-0.0004008790,parity_forward
daily,AMD,2026-08-21,1530,essvi_gfree,ok,,3M,0.2500000000,false,false,477.3953075815,477.6931032341,0.0006237926,0.0005873354,1.0620721711,32768,20260824,104,3.0000000000,true,1.0620721711,477.4339308555,0.0000809042,0.0005230547,40000,20260824,192,0.0433455134,-0.0012104877,parity_forward
daily,AMD,2026-08-21,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,483.5929648898,483.2581592397,-0.0006923294,0.0011778278,-0.5878019339,32768,20260824,104,3.0000000000,true,1.0620721711,483.3087405945,-0.0005877346,0.0010148186,40000,20260824,192,0.0474701298,-0.0042199175,parity_forward
daily,AMD,2026-08-21,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,473.9354037125,473.9433014406,0.0000166641,0.0001402142,0.1188477571,32768,20260824,104,3.0000000000,true,1.1831257051,473.9167228921,-0.0000394164,0.0001148839,40000,20260824,192,0.0427503233,-0.0004008790,parity_forward
daily,AMD,2026-08-21,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,477.3953075815,477.7110850288,0.0006614591,0.0005590776,1.1831257051,32768,20260824,104,3.0000000000,true,1.1831257051,477.4082181301,0.0000270437,0.0004925812,40000,20260824,192,0.0433455134,-0.0012104877,parity_forward
daily,AMD,2026-08-21,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,483.5929648898,483.2873971546,-0.0006318697,0.0011144425,-0.5669827439,32768,20260824,104,3.0000000000,true,1.1831257051,483.3295208361,-0.0005447640,0.0009690488,40000,20260824,192,0.0474701298,-0.0042199175,parity_forward
daily,AMD,2026-08-24,1538,svi,ok,,1M,0.0833333333,false,false,458.2519363299,458.2715406909,0.0000427807,0.0001411026,0.3031889005,32768,20260824,104,3.0000000000,true,1.2704226730,458.2669969344,0.0000328653,0.0001274409,40000,20260824,192,0.0533275547,-0.0012815734,parity_forward
daily,AMD,2026-08-24,1538,svi,ok,,3M,0.2500000000,false,false,461.7407953138,462.0511740269,0.0006721925,0.0005291094,1.2704226730,32768,20260824,104,3.0000000000,true,1.2704226730,461.8209993708,0.0001736993,0.0004745384,40000,20260824,192,0.0481141409,-0.0023757915,parity_forward
daily,AMD,2026-08-24,1538,svi,ok,,6M,0.5000000000,false,false,467.1835844915,466.9689127622,-0.0004595019,0.0010517760,-0.4368818900,32768,20260824,104,3.0000000000,true,1.2704226730,467.0160205117,-0.0003586684,0.0009503931,40000,20260824,192,0.0474942913,-0.0041823129,parity_forward
daily,AMD,2026-08-24,1538,ssvi,ok,,1M,0.0833333333,false,false,458.2519363299,458.2828595108,0.0000674807,0.0001701894,0.3965038206,32768,20260824,104,3.0000000000,true,0.8764387127,458.2453831770,-0.0000143003,0.0001614920,40000,20260824,192,0.0533275547,-0.0012815734,parity_forward
daily,AMD,2026-08-24,1538,ssvi,ok,,3M,0.2500000000,false,false,461.7407953138,461.9825388089,0.0005235481,0.0005973584,0.8764387127,32768,20260824,104,3.0000000000,true,0.8764387127,461.7257530851,-0.0000325772,0.0005402227,40000,20260824,192,0.0481141409,-0.0023757915,parity_forward
daily,AMD,2026-08-24,1538,ssvi,ok,,6M,0.5000000000,false,false,467.1835844915,466.8085362185,-0.0008027856,0.0011683814,-0.6870921360,32768,20260824,104,3.0000000000,true,0.8764387127,466.8238751809,-0.0007699528,0.0010293826,40000,20260824,192,0.0474942913,-0.0041823129,parity_forward
daily,AMD,2026-08-24,1538,essvi,ok,,1M,0.0833333333,false,false,458.2519363299,458.2147145486,-0.0000812256,0.0001333378,-0.6091712797,32768,20260824,104,3.0000000000,true,0.7862662851,458.2955652054,0.0000952072,0.0001232387,40000,20260824,192,0.0533275547,-0.0012815734,parity_forward
daily,AMD,2026-08-24,1538,essvi,ok,,3M,0.2500000000,false,false,461.7407953138,461.9389393175,0.0004291239,0.0005588020,0.7679355406,32768,20260824,104,3.0000000000,true,0.7862662851,461.8099264547,0.0001497185,0.0005043925,40000,20260824,192,0.0481141409,-0.0023757915,parity_forward
daily,AMD,2026-08-24,1538,essvi,ok,,6M,0.5000000000,false,false,467.1835844915,466.7722599812,-0.0008804344,0.0011197662,-0.7862662851,32768,20260824,104,3.0000000000,true,0.7862662851,466.9240294310,-0.0005555740,0.0009856252,40000,20260824,192,0.0474942913,-0.0041823129,parity_forward
daily,AMD,2026-08-24,1538,essvi_g05,ok,,1M,0.0833333333,false,false,458.2519363299,458.2056490333,-0.0001010084,0.0001330870,-0.7589653699,32768,20260824,104,3.0000000000,true,0.7589653699,458.2979482750,0.0001004075,0.0001222627,40000,20260824,192,0.0533275547,-0.0012815734,parity_forward
daily,AMD,2026-08-24,1538,essvi_g05,ok,,3M,0.2500000000,false,false,461.7407953138,461.9393004697,0.0004299060,0.0005877814,0.7314046413,32768,20260824,104,3.0000000000,true,0.7589653699,461.8396348632,0.0002140585,0.0005375483,40000,20260824,192,0.0481141409,-0.0023757915,parity_forward
daily,AMD,2026-08-24,1538,essvi_g05,ok,,6M,0.5000000000,false,false,467.1835844915,466.7681132692,-0.0008893104,0.0012017390,-0.7400195962,32768,20260824,104,3.0000000000,true,0.7589653699,466.9040012450,-0.0005984441,0.0010581180,40000,20260824,192,0.0474942913,-0.0041823129,parity_forward
daily,AMD,2026-08-24,1538,essvi_gfree,ok,,1M,0.0833333333,false,false,458.2519363299,458.2085490678,-0.0000946799,0.0001319249,-0.7176803024,32768,20260824,104,3.0000000000,true,0.7948435876,458.2968669793,0.0000980479,0.0001211619,40000,20260824,192,0.0533275547,-0.0012815734,parity_forward
daily,AMD,2026-08-24,1538,essvi_gfree,ok,,3M,0.2500000000,false,false,461.7407953138,461.9458260922,0.0004440387,0.0005708762,0.7778195426,32768,20260824,104,3.0000000000,true,0.7948435876,461.8339879493,0.0002018289,0.0005202854,40000,20260824,192,0.0481141409,-0.0023757915,parity_forward
daily,AMD,2026-08-24,1538,essvi_gfree,ok,,6M,0.5000000000,false,false,467.1835844915,466.7596874017,-0.0009073459,0.0011415401,-0.7948435876,32768,20260824,104,3.0000000000,true,0.7948435876,466.9141986992,-0.0005766166,0.0010108114,40000,20260824,192,0.0474942913,-0.0041823129,parity_forward
daily,AMD,2026-08-24,1538,essvi_sg05,ok,,1M,0.0833333333,false,false,458.2519363299,458.2320639482,-0.0000433656,0.0001257369,-0.3448918475,32768,20260824,104,3.0000000000,true,0.8503386994,458.2832955513,0.0000684323,0.0001135548,40000,20260824,192,0.0533275547,-0.0012815734,parity_forward
daily,AMD,2026-08-24,1538,essvi_sg05,ok,,3M,0.2500000000,false,false,461.7407953138,461.9604148388,0.0004756338,0.0005593463,0.8503386994,32768,20260824,104,3.0000000000,true,0.8503386994,461.8105115088,0.0001509856,0.0005031642,40000,20260824,192,0.0481141409,-0.0023757915,parity_forward
daily,AMD,2026-08-24,1538,essvi_sg05,ok,,6M,0.5000000000,false,false,467.1835844915,466.7905471818,-0.0008412909,0.0011282814,-0.7456392958,32768,20260824,104,3.0000000000,true,0.8503386994,466.8998314768,-0.0006073694,0.0009930580,40000,20260824,192,0.0474942913,-0.0041823129,parity_forward
daily,AMD,2026-08-25,1530,svi,ok,,1M,0.0833333333,false,false,481.8100144627,481.8009074986,-0.0000189016,0.0001571896,-0.1202469208,32768,20260824,104,3.0000000000,true,1.2529968279,481.8050374597,-0.0000103298,0.0001389055,40000,20260824,192,0.0335458862,0.0003578345,parity_forward
daily,AMD,2026-08-25,1530,svi,ok,,3M,0.2500000000,false,false,485.3834974225,485.7007277923,0.0006535665,0.0005216026,1.2529968279,32768,20260824,104,3.0000000000,true,1.2529968279,485.3365170771,-0.0000967902,0.0004737977,40000,20260824,192,0.0407396394,-0.0005591942,parity_forward
daily,AMD,2026-08-25,1530,svi,ok,,6M,0.5000000000,false,false,491.1837023634,490.8562360288,-0.0006666881,0.0010597259,-0.6291137232,32768,20260824,104,3.0000000000,true,1.2529968279,490.8121420707,-0.0007564589,0.0009558855,40000,20260824,192,0.0441276242,-0.0024564824,parity_forward
daily,AMD,2026-08-25,1530,ssvi,ok,,1M,0.0833333333,false,false,481.8100144627,481.8251943243,0.0000315059,0.0001570274,0.2006395043,32768,20260824,104,3.0000000000,true,1.0655381450,481.8217494126,0.0000243560,0.0001707227,40000,20260824,192,0.0335458862,0.0003578345,parity_forward
daily,AMD,2026-08-25,1530,ssvi,ok,,3M,0.2500000000,false,false,485.3834974225,485.6733041577,0.0005970675,0.0005603437,1.0655381450,32768,20260824,104,3.0000000000,true,1.0655381450,485.3278718898,-0.0001146012,0.0005396814,40000,20260824,192,0.0407396394,-0.0005591942,parity_forward
daily,AMD,2026-08-25,1530,ssvi,ok,,6M,0.5000000000,false,false,491.1837023634,490.7910099032,-0.0007994819,0.0010846262,-0.7371035712,32768,20260824,104,3.0000000000,true,1.0655381450,490.7568337264,-0.0008690611,0.0010163389,40000,20260824,192,0.0441276242,-0.0024564824,parity_forward
daily,AMD,2026-08-25,1530,essvi,ok,,1M,0.0833333333,false,false,481.8100144627,481.7933416360,-0.0000346046,0.0001274772,-0.2714570025,32768,20260824,104,3.0000000000,true,1.0359496493,481.8511127903,0.0000852999,0.0001308143,40000,20260824,192,0.0335458862,0.0003578345,parity_forward
daily,AMD,2026-08-25,1530,essvi,ok,,3M,0.2500000000,false,false,485.3834974225,485.6488621053,0.0005467114,0.0005277393,1.0359496493,32768,20260824,104,3.0000000000,true,1.0359496493,485.3670594282,-0.0000338660,0.0004942426,40000,20260824,192,0.0407396394,-0.0005591942,parity_forward
daily,AMD,2026-08-25,1530,essvi,ok,,6M,0.5000000000,false,false,491.1837023634,490.7836836149,-0.0008143974,0.0010549797,-0.7719555419,32768,20260824,104,3.0000000000,true,1.0359496493,490.8120040306,-0.0007567400,0.0009751358,40000,20260824,192,0.0441276242,-0.0024564824,parity_forward
daily,AMD,2026-08-25,1530,essvi_g05,ok,,1M,0.0833333333,false,false,481.8100144627,481.8001055976,-0.0000205659,0.0001305860,-0.1574894040,32768,20260824,104,3.0000000000,true,1.0199283557,481.8687905278,0.0001219901,0.0001357934,40000,20260824,192,0.0335458862,0.0003578345,parity_forward
daily,AMD,2026-08-25,1530,essvi_g05,ok,,3M,0.2500000000,false,false,485.3834974225,485.6561622459,0.0005617513,0.0005507753,1.0199283557,32768,20260824,104,3.0000000000,true,1.0199283557,485.3882652038,0.0000098227,0.0005271203,40000,20260824,192,0.0407396394,-0.0005591942,parity_forward
daily,AMD,2026-08-25,1530,essvi_g05,ok,,6M,0.5000000000,false,false,491.1837023634,490.7422004972,-0.0008988528,0.0011307580,-0.7949117680,32768,20260824,104,3.0000000000,true,1.0199283557,490.8184632004,-0.0007435897,0.0010740036,40000,20260824,192,0.0441276242,-0.0024564824,parity_forward
daily,AMD,2026-08-25,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,481.8100144627,481.7998569539,-0.0000210820,0.0001298251,-0.1623875529,32768,20260824,104,3.0000000000,true,1.0289220301,481.8679186846,0.0001201806,0.0001350644,40000,20260824,192,0.0335458862,0.0003578345,parity_forward
daily,AMD,2026-08-25,1530,essvi_gfree,ok,,3M,0.2500000000,false,false,485.3834974225,485.6572063679,0.0005639025,0.0005480517,1.0289220301,32768,20260824,104,3.0000000000,true,1.0289220301,485.3871290125,0.0000074819,0.0005236128,40000,20260824,192,0.0407396394,-0.0005591942,parity_forward
daily,AMD,2026-08-25,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,491.1837023634,490.7426275354,-0.0008979834,0.0011206444,-0.8013098580,32768,20260824,104,3.0000000000,true,1.0289220301,490.8180876685,-0.0007443543,0.0010613837,40000,20260824,192,0.0441276242,-0.0024564824,parity_forward
daily,AMD,2026-08-25,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,481.8100144627,481.8195857296,0.0000198652,0.0001116620,0.1779050356,32768,20260824,104,3.0000000000,true,1.1690764994,481.8276431864,0.0000365885,0.0001165141,40000,20260824,192,0.0335458862,0.0003578345,parity_forward
daily,AMD,2026-08-25,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,485.3834974225,485.6784163105,0.0006075997,0.0005197262,1.1690764994,32768,20260824,104,3.0000000000,true,1.1690764994,485.3483025229,-0.0000725095,0.0004866187,40000,20260824,192,0.0407396394,-0.0005591942,parity_forward
daily,AMD,2026-08-25,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,491.1837023634,490.8123974322,-0.0007559390,0.0010524669,-0.7182544128,32768,20260824,104,3.0000000000,true,1.1690764994,490.7902254072,-0.0008010790,0.0009710869,40000,20260824,192,0.0441276242,-0.0024564824,parity_forward
daily,AMD,2026-08-26,1530,svi,ok,,1M,0.0833333333,false,false,483.4137420028,483.4471477075,0.0000691038,0.0001323992,0.5219346492,32768,20260824,104,3.0000000000,true,1.2086310173,483.4329539608,0.0000397423,0.0001376152,40000,20260824,192,0.0336516965,0.0003490139,parity_forward
daily,AMD,2026-08-26,1530,svi,ok,,3M,0.2500000000,false,false,487.6254490756,487.9249906846,0.0006142863,0.0005082496,1.2086310173,32768,20260824,104,3.0000000000,true,1.2086310173,487.6335481277,0.0000166092,0.0004754535,40000,20260824,192,0.0459160046,-0.0018760383,parity_forward
daily,AMD,2026-08-26,1530,svi,ok,,6M,0.5000000000,false,false,493.9272595185,493.4502348383,-0.0009657792,0.0010779414,-0.8959477892,32768,20260824,104,3.0000000000,true,1.2086310173,493.4330974533,-0.0010004754,0.0009884289,40000,20260824,192,0.0486393416,-0.0047530748,parity_forward
daily,AMD,2026-08-26,1530,ssvi,ok,,1M,0.0833333333,false,false,483.4137420028,483.4336834473,0.0000412513,0.0001658835,0.2486763886,32768,20260824,104,3.0000000000,true,0.9627481758,483.4094819385,-0.0000088125,0.0001742748,40000,20260824,192,0.0336516965,0.0003490139,parity_forward
daily,AMD,2026-08-26,1530,ssvi,ok,,3M,0.2500000000,false,false,487.6254490756,487.8895594503,0.0005416255,0.0005625827,0.9627481758,32768,20260824,104,3.0000000000,true,0.9627481758,487.5325593830,-0.0001904939,0.0005333372,40000,20260824,192,0.0459160046,-0.0018760383,parity_forward
daily,AMD,2026-08-26,1530,ssvi,ok,,6M,0.5000000000,false,false,493.9272595185,493.4934592426,-0.0008782675,0.0011124700,-0.7894752828,32768,20260824,104,3.0000000000,true,0.9627481758,493.4226478344,-0.0010216316,0.0010258580,40000,20260824,192,0.0486393416,-0.0047530748,parity_forward
daily,AMD,2026-08-26,1530,essvi,ok,,1M,0.0833333333,false,false,483.4137420028,483.4642331290,0.0001044470,0.0001317955,0.7924931784,32768,20260824,104,3.0000000000,true,1.0687060840,483.4313991822,0.0000365260,0.0001400764,40000,20260824,192,0.0336516965,0.0003490139,parity_forward
daily,AMD,2026-08-26,1530,essvi,ok,,3M,0.2500000000,false,false,487.6254490756,487.9014348327,0.0005659790,0.0005295927,1.0687060840,32768,20260824,104,3.0000000000,true,1.0687060840,487.5675462176,-0.0001187445,0.0005019714,40000,20260824,192,0.0459160046,-0.0018760383,parity_forward
daily,AMD,2026-08-26,1530,essvi,ok,,6M,0.5000000000,false,false,493.9272595185,493.5455731427,-0.0007727583,0.0010638481,-0.7263802657,32768,20260824,104,3.0000000000,true,1.0687060840,493.4998528454,-0.0008653231,0.0009811172,40000,20260824,192,0.0486393416,-0.0047530748,parity_forward
daily,AMD,2026-08-26,1530,essvi_g05,ok,,1M,0.0833333333,false,false,483.4137420028,483.4403268942,0.0000549941,0.0001366986,0.4023017083,32768,20260824,104,3.0000000000,true,0.9219954986,483.4349433873,0.0000438576,0.0001376443,40000,20260824,192,0.0336516965,0.0003490139,parity_forward
daily,AMD,2026-08-26,1530,essvi_g05,ok,,3M,0.2500000000,false,false,487.6254490756,487.8688341703,0.0004991230,0.0005413508,0.9219954986,32768,20260824,104,3.0000000000,true,0.9219954986,487.5681919493,-0.0001174203,0.0005182095,40000,20260824,192,0.0459160046,-0.0018760383,parity_forward
